,id,start_date,num_samples,end_date,days_to_complete,library_type,library_category
1648,3145,4/19/2018,18,6/5/2018,48.0,TruSeq RNA stranded,RNA Seq
1649,3146,4/23/2018,4,5/24/2018,32.0,Ready Made Fragment Library,Sequencing only
1650,3148,4/30/2018,1,6/8/2018,40.0,10X Genomics Single Cell,Others
1651,3149,4/11/2018,8,5/27/2018,47.0,Ready-made library ddRAD,Sequencing only
1652,3150,5/2/2018,20,5/4/2018,3.0,Clontech SMARTer Stranded total RNA - Low Input Mammalian,Low input RNA Seq 
1653,3152,5/2/2018,11,7/22/2018,82.0,TruSeq DNA Nano,DNA Seq
1654,3153,4/23/2018,10,6/13/2018,52.0,TruSeq DNA Nano,DNA Seq
1655,3154,5/2/2018,8,6/17/2018,47.0,TruSeq RNA stranded,RNA Seq
1656,3155,11/14/2016,91,7/7/2018,600.9583332999999,TruSeq DNA Nano,DNA Seq
1657,3156,5/3/2018,37,5/5/2018,3.0,Clontech SMART-Seq v4 Ultra Low Input RNA kit,Low input RNA Seq 
1658,3157,5/4/2018,2,5/11/2018,8.0,10X Genomics Single Cell,Others
1659,3159,5/4/2018,7,5/31/2018,28.0,Smart-seq2 Nextera XT single cell,Others
1660,3160,5/3/2018,12,6/27/2018,56.0,None,Unknown
1661,3161,5/4/2018,1,5/31/2018,28.0,HiC,Others
1662,3162,5/4/2018,7,5/31/2018,28.0,Smart-seq2 Nextera XT single cell,Others
1663,3163,5/4/2018,32,6/15/2018,43.0,Ready made Library Bisulfide Treatment,Sequencing only
1664,3164,5/2/2018,16,6/12/2018,42.0,TruSeq DNA Nano,DNA Seq
1665,3165,4/16/2018,9,6/9/2018,55.0,TruSeq RNA stranded,RNA Seq
1666,3167,5/8/2018,1,5/20/2018,13.0,Smart-seq2 Nextera XT single cell (obsolete),Single cell RNA Seq
1667,3168,5/8/2018,1,6/9/2018,33.0,Smart-seq2 Nextera XT single cell,Others
1668,3169,5/9/2018,2,5/22/2018,14.0,10X Genomics Single Cell,Others
1669,3170,4/25/2018,16,6/17/2018,54.0,TruSeq RNA stranded,RNA Seq
1670,3171,5/9/2018,9,6/9/2018,32.0,,Others
1671,3172,5/8/2018,97,5/31/2018,24.0,Nextera XT,DNA Seq
1672,3174,5/8/2018,33,6/9/2018,33.0,TruSeq RNA stranded,RNA Seq
1673,3175,5/4/2018,7,5/20/2018,17.0,Smart-seq2 Nextera XT single cell,Others
1674,3176,5/14/2018,7,6/13/2018,31.0,SmartSeq2-Picelli,Single cell RNA Seq
1675,3177,4/23/2018,17,6/3/2018,42.0,Nextera XT,DNA Seq
1676,3178,5/4/2018,7,6/3/2018,31.0,Smart-seq2 Nextera XT single cell,Others
1677,3179,5/4/2018,7,6/3/2018,31.0,Smart-seq2 Nextera XT single cell,Others
1678,3180,5/14/2018,13,6/9/2018,27.0,SmartSeq2-Picelli,Single cell RNA Seq
1679,3182,5/16/2018,3,6/5/2018,21.0,10X Genomics Single Cell,Others
1680,3183,5/15/2018,60,6/5/2018,22.0,Ready Made Library,Others
1681,3184,5/17/2018,1,6/7/2018,22.0,10X Genomics Single Cell,Others
1682,3185,5/10/2018,37,8/30/2018,113.0,TruSeq RNA stranded,RNA Seq
1683,3187,3/28/2018,20,7/18/2018,113.0,TruSeq RNA stranded,RNA Seq
1684,3188,5/16/2018,6,6/13/2018,29.0,Ready Made library,Others
1685,3189,5/18/2018,11,9/24/2018,130.0,TruSeq DNA Nano,DNA Seq
1686,3190,5/18/2018,1,6/9/2018,23.0,Smart-seq2 Nextera XT single cell,Others
1687,3191,5/4/2018,7,6/3/2018,31.0,Smart-seq2 Nextera XT single cell,Others
1688,3192,5/4/2018,7,6/3/2018,31.0,Smart-seq2 Nextera XT single cell,Others
1689,3193,5/23/2018,24,5/23/2018,1.0,TruSeq Small RNA,Others
1690,3194,4/23/2018,10,8/27/2018,127.0,TruSeq DNA Nano,DNA Seq
1691,3196,5/25/2018,34,6/19/2018,26.0,TruSeq DNA,DNA Seq
1692,3197,5/24/2018,5,5/31/2018,8.0,Ready Made library,Others
1693,3198,5/28/2018,4,6/1/2018,5.0,TruSeq RNA stranded,RNA Seq
1694,3202,3/20/2018,111,6/10/2018,82.95833333,TruSeq RNA stranded,RNA Seq
1695,3203,4/25/2018,16,6/17/2018,54.0,TruSeq RNA stranded,RNA Seq
1696,3204,5/9/2018,2,6/1/2018,24.0,10X Genomics Single Cell,Others
1697,3205,4/11/2018,15,6/3/2018,54.0,TruSeq RNA stranded,RNA Seq
1698,3206,5/28/2018,5,6/1/2018,5.0,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1699,3207,5/28/2018,6,6/1/2018,5.0,TruSeq DNA,DNA Seq
1700,3208,3/29/2018,144,7/18/2018,112.0,TruSeq RNA stranded,RNA Seq
1701,3209,3/1/2018,210,6/16/2018,107.95833329999999,TruSeq RNA stranded,RNA Seq
1702,3210,5/28/2018,19,6/16/2018,20.0,TruSeq RNA stranded,RNA Seq
1703,3211,5/29/2018,8,5/31/2018,3.0,Lexogen_mRNA_stranded,RNA Seq
1704,3212,5/29/2018,22,8/7/2018,71.0,TruSeq RNA stranded,RNA Seq
1705,3213,5/17/2018,36,6/11/2018,26.0,Ready made Library Bisulfide Treatment,Sequencing only
1706,3214,5/28/2018,36,6/11/2018,15.0,NuGEN Ovation SoLo RNA-Seq - needs 16Cycles IndexRead1,Low input RNA Seq 
1707,3216,5/29/2018,20,7/4/2018,37.0,NexteraXT_C1800FC,Single cell RNA Seq
1708,3217,5/29/2018,12,6/30/2018,33.0,SmartSeq2-Picelli,Single cell RNA Seq
1709,3218,5/29/2018,12,6/30/2018,33.0,SmartSeq2-Picelli,Single cell RNA Seq
1710,3219,5/30/2018,3,7/3/2018,35.0,10X Genomics Single Cell,Others
1711,3220,5/10/2018,36,10/8/2018,152.0,TruSeq RNA stranded,RNA Seq
1712,3221,5/28/2018,24,6/5/2018,9.0,Ready Made library,Others
1713,3222,5/24/2018,8,6/8/2018,16.0,RiboSeq,Others
1714,3223,5/4/2018,16,7/30/2018,88.0,TruSeq RNA stranded,RNA Seq
1715,3224,5/31/2018,25,6/17/2018,18.0,TruSeq RNA stranded,RNA Seq
1716,3226,6/1/2018,48,6/13/2018,13.0,Nugen Trio RNA seq,RNA Seq
1717,3227,5/29/2018,4,6/19/2018,22.0,Ready Made library,Others
1718,3229,6/4/2018,8,6/5/2018,2.0,None,Unknown
1719,3230,5/31/2018,7,6/27/2018,28.0,TruSeq RNA stranded,RNA Seq
1720,3231,5/4/2018,16,7/30/2018,88.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1721,3238,6/4/2018,13,6/27/2018,24.0,SmartSeq2-Picelli,Single cell RNA Seq
1722,3239,6/4/2018,89,8/7/2018,65.0,TruSeq RNA stranded,RNA Seq
1723,3240,6/7/2018,48,6/20/2018,14.0,Nugen Trio RNA seq,RNA Seq
1724,3242,6/1/2018,6,7/18/2018,48.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1725,3245,6/6/2018,8,6/11/2018,6.0,None,Unknown
1726,3246,3/29/2018,144,7/18/2018,112.0,TruSeq RNA stranded,RNA Seq
1727,3247,5/31/2018,7,6/27/2018,28.0,TruSeq RNA stranded,RNA Seq
1728,3249,6/11/2018,15,6/17/2018,7.0,Ready Made Fragment Library,Sequencing only
1729,3250,6/11/2018,12,6/19/2018,9.0,Ready Made Fragment Library,Sequencing only
1730,3251,5/31/2018,16,7/23/2018,54.0,,Others
1731,3252,3/28/2018,21,7/18/2018,113.0,TruSeq RNA stranded,RNA Seq
1732,3253,5/29/2018,22,8/7/2018,71.0,TruSeq RNA stranded,RNA Seq
1733,3254,2/12/2018,209,7/20/2018,158.95833330000002,TruSeq RNA stranded,RNA Seq
1734,3256,6/12/2018,35,6/14/2018,3.0,None,Unknown
1735,3257,6/7/2018,11,7/12/2018,36.0,TruSeq DNA PCR-Free LT Kit,DNA Seq
1736,3258,5/19/2018,20,8/2/2018,76.0,,Others
1737,3259,6/14/2018,24,6/27/2018,14.0,Nugen Trio RNA seq,RNA Seq
1738,3260,6/12/2018,10,7/30/2018,49.0,TruSeq RNA stranded,RNA Seq
1739,3262,6/11/2018,13,8/7/2018,58.0,TruSeq DNA Nano,DNA Seq
1740,3263,4/25/2018,16,7/18/2018,85.0,TruSeq RNA stranded,RNA Seq
1741,3265,6/11/2018,10,7/20/2018,40.0,TruSeq RNA stranded,RNA Seq
1742,3268,5/4/2018,16,7/30/2018,88.0,,Others
1743,3269,6/14/2018,13,7/22/2018,39.0,TruSeq DNA Nano,DNA Seq
1744,3271,6/13/2018,3,7/7/2018,25.0,Ready Made library,Others
1745,3278,6/13/2018,16,8/9/2018,58.0,TruSeq RNA stranded,RNA Seq
1746,3279,6/15/2018,16,8/7/2018,54.0,TruSeq RNA stranded,RNA Seq
1747,3280,6/18/2018,1,7/7/2018,20.0,Ready Made library,Others
1748,3282,6/17/2018,17,8/7/2018,52.0,TruSeq RNA stranded,RNA Seq
1749,3283,6/17/2018,21,7/26/2018,40.0,TruSeq RNA stranded,RNA Seq
1750,3284,6/15/2018,4,6/30/2018,16.0,TruSeq RNA stranded,RNA Seq
1751,3285,6/15/2018,4,6/30/2018,16.0,TruSeq DNA Nano,DNA Seq
1752,3286,6/15/2018,4,6/30/2018,16.0,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1753,3287,6/18/2018,12,6/27/2018,10.0,Ready Made Fragment Library,Sequencing only
1754,3288,6/14/2018,7,8/9/2018,57.0,TruSeq RNA stranded,RNA Seq
1755,3290,6/15/2018,31,7/31/2018,47.0,TruSeq RNA stranded,RNA Seq
1756,3292,6/4/2018,4,6/22/2018,19.0,None,Unknown
1757,3293,3/12/2018,31,7/18/2018,128.9583333,TruSeq RNA stranded,RNA Seq
1758,3294,6/19/2018,1,7/13/2018,25.0,10X Genomics Single Cell,Others
1759,3295,6/20/2018,5,6/25/2018,6.0,Ready Made Library,Others
1760,3296,6/26/2018,4,6/27/2018,2.0,None,Unknown
1761,3297,6/26/2018,9,8/13/2018,49.0,TruSeq RNA stranded,RNA Seq
1762,3298,6/27/2018,1,8/7/2018,42.0,TruSeq DNA Nano,DNA Seq
1763,3299,6/21/2018,49,7/26/2018,36.0,TruSeq RNA stranded,RNA Seq
1764,3300,6/18/2018,25,8/7/2018,51.0,TruSeq RNA stranded,RNA Seq
1765,3301,6/25/2018,9,7/18/2018,24.0,TruSeq RNA stranded,RNA Seq
1766,3302,6/27/2018,8,8/27/2018,62.0,TruSeq DNA Nano,DNA Seq
1767,3303,6/27/2018,15,8/27/2018,62.0,TruSeq DNA Nano,DNA Seq
1768,3304,6/25/2018,19,7/8/2018,14.0,None,Unknown
1769,3306,6/27/2018,15,7/18/2018,22.0,Ready Made Fragment Library,Sequencing only
1770,3307,6/27/2018,17,7/18/2018,22.0,Ready Made Fragment Library,Sequencing only
1771,3309,6/25/2018,19,7/6/2018,12.0,None,Unknown
1772,3310,6/27/2018,19,8/7/2018,42.0,TruSeq DNA Nano,DNA Seq
1773,3311,6/9/2018,19,8/13/2018,66.0,TruSeq RNA stranded,RNA Seq
1774,3313,5/31/2018,16,7/23/2018,54.0,TruSeq DNA Nano,DNA Seq
1775,3314,6/9/2018,1,7/12/2018,34.0,TruSeq DNA PCR-Free HT Kit,DNA Seq
1776,3316,6/25/2018,24,7/2/2018,8.0,Ready Made library,Others
1777,3318,6/7/2018,12,7/12/2018,36.0,TruSeq DNA PCR-Free LT Kit,DNA Seq
1778,3319,7/2/2018,2,7/20/2018,19.0,HiC,Others
1779,3320,6/25/2018,29,8/9/2018,46.0,TruSeq RNA stranded,RNA Seq
1780,3321,6/29/2018,2,7/7/2018,9.0,Ready Made library,Others
1781,3322,6/4/2018,80,8/11/2018,69.0,Ready Made library,Others
1782,3323,6/27/2018,290,8/21/2018,56.0,Ready-made library ddRAD,Sequencing only
1783,3324,6/27/2018,11,9/3/2018,69.0,Ready-made library ddRAD,Sequencing only
1784,3325,6/27/2018,22,7/22/2018,26.0,Ready-made library ddRAD,Sequencing only
1785,3326,7/3/2018,137,8/21/2018,50.0,Nextera XT,DNA Seq
1786,3327,6/28/2018,16,8/27/2018,61.0,,Others
1787,3329,4/23/2018,10,7/7/2018,76.0,ChIP Library Prep,Others
1788,3330,7/2/2018,19,7/6/2018,5.0,Ready Made library,Others
1789,3331,6/4/2018,88,8/7/2018,65.0,,Others
1790,3333,7/3/2018,25,7/30/2018,28.0,SmartSeq2-Picelli,Single cell RNA Seq
1791,3335,7/5/2018,1,8/17/2018,44.0,Smart-seq2 Nextera XT single cell,Others
1792,3336,7/4/2018,1,9/19/2018,78.0,Ready Made library,Others
1793,3337,7/6/2018,19,7/10/2018,5.0,Ready Made library,Others
1794,3338,6/21/2018,6,7/22/2018,32.0,TruSeq Small RNA,Others
1795,3339,7/3/2018,9,8/7/2018,36.0,,Others
1796,3340,7/5/2018,3,7/11/2018,7.0,Tn-seq,Sequencing only
1797,3342,7/9/2018,87,8/7/2018,30.0,Ready Made Library-Homemade kit,Sequencing only
1798,3343,7/9/2018,8,7/30/2018,22.0,User made NEB ChIP-seq,Unknown
1799,3344,5/7/2018,57,8/28/2018,114.0,SmartSeq2-Picelli,Single cell RNA Seq
1800,3345,7/6/2018,49,8/13/2018,39.0,,Others
1801,3346,7/9/2018,12,8/7/2018,30.0,,Others
1802,3347,7/9/2018,20,7/12/2018,4.0,Nextera XT,DNA Seq
1803,3350,6/26/2018,6,8/27/2018,63.0,ChIP Library Prep,Others
1804,3351,7/12/2018,16,7/14/2018,3.0,None,Unknown
1805,3352,7/12/2018,7,7/16/2018,5.0,Ready Made library,Others
1806,3353,6/28/2018,34,7/17/2018,20.0,Lexogen QuantSeq 3\ mRNA-Seq,Others
1807,3354,7/16/2018,1,9/24/2018,71.0,Smart-seq2 Nextera XT single cell,Others
1808,3355,7/16/2018,1,8/9/2018,25.0,Smart-seq2 Nextera XT single cell,Others
1809,3356,7/16/2018,1,7/30/2018,15.0,,Others
1810,3358,7/16/2018,33,7/17/2018,2.0,Lexogen_mRNA_stranded,RNA Seq
1811,3360,7/16/2018,3,7/25/2018,10.0,10X Genomics Single Cell,Others
1812,3361,7/18/2018,1,9/24/2018,69.0,Smart-seq2 Nextera XT single cell,Others
1813,3362,4/17/2018,32,8/27/2018,133.0,ChIP Library Prep,Others
1814,3363,5/2/2018,10,8/27/2018,118.0,ChIP Library Prep,Others
1815,3364,7/18/2018,2,7/25/2018,8.0,10X Genomics Single Cell,Others
1816,3365,5/2/2018,15,8/27/2018,118.0,ChIP Library Prep,Others
1817,3368,6/17/2018,17,8/7/2018,52.0,TruSeq RNA stranded,RNA Seq
1818,3369,6/25/2018,29,8/9/2018,46.0,TruSeq RNA stranded,RNA Seq
1819,3370,7/17/2018,4,8/2/2018,17.0,PAR-CLIP like,Sequencing only
1820,3371,7/18/2018,2,7/19/2018,2.0,Tn-seq,Sequencing only
1821,3372,7/20/2018,3,7/30/2018,11.0,RiboSeq,Others
1822,3373,7/12/2018,60,8/7/2018,27.0,Ready-made KAPA stranded mRNA,Sequencing only
1823,3374,7/19/2018,33,7/31/2018,13.0,Lexogen_mRNA_stranded,RNA Seq
1824,3375,7/16/2018,2,8/2/2018,18.0,Ready Made library,Others
1825,3376,7/20/2018,1,8/27/2018,39.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1826,3377,7/20/2018,4,7/25/2018,6.0,10X Genomics Single Cell,Others
1827,3378,7/11/2018,7,10/3/2018,85.0,GUIDEseq,Others
1828,3379,7/23/2018,3,9/15/2018,55.0,10X Genomics Single Cell,Others
1829,3380,7/23/2018,50,7/27/2018,5.0,Ready Made library,Others
1830,3381,7/19/2018,50,7/27/2018,9.0,Ready Made library,Others
1831,3382,7/20/2018,63,8/27/2018,39.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1832,3384,7/20/2018,18,8/17/2018,29.0,Lexogen Small RNA Kit,Others
1833,3385,7/24/2018,50,8/21/2018,29.0,Nimblegen SeqCap Library user made,Unknown
1834,3386,7/18/2018,15,9/9/2018,54.0,TruSeq DNA,DNA Seq
1835,3387,7/18/2018,15,2/22/2019,220.04166669999998,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1836,3388,7/18/2018,14,9/9/2018,54.0,,Others
1837,3390,6/27/2018,8,8/27/2018,62.0,,Others
1838,3391,6/27/2018,15,8/27/2018,62.0,,Others
1839,3392,7/11/2018,7,10/3/2018,85.0,GUIDEseq,Others
1840,3393,7/6/2018,49,8/13/2018,39.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1841,3395,7/27/2018,2,10/8/2018,74.0,,Others
1842,3396,7/27/2018,12,8/9/2018,14.0,ATAC,Others
1843,3397,7/27/2018,1,8/17/2018,22.0,Smart-seq2 Nextera XT single cell,Others
1844,3399,7/30/2018,2,9/24/2018,57.0,Smart-seq2 Nextera XT single cell,Others
1845,3400,7/30/2018,2,9/24/2018,57.0,Smart-seq2 Nextera XT single cell,Others
1846,3402,7/27/2018,2,9/24/2018,60.0,Smart-seq2 Nextera XT single cell,Others
1847,3403,7/27/2018,2,9/24/2018,60.0,Smart-seq2 Nextera XT single cell,Others
1848,3406,7/27/2018,18,8/27/2018,32.0,TruSeq RNA stranded,RNA Seq
1849,3408,7/3/2018,137,8/21/2018,50.0,Nextera XT,DNA Seq
1850,3409,7/27/2018,9,8/27/2018,32.0,TruSeq DNA Nano,DNA Seq
1851,3410,7/31/2018,1,8/17/2018,18.0,Smart-seq2 Nextera XT single cell,Others
1852,3411,8/2/2018,24,8/16/2018,15.0,Ready Made library,Others
1853,3412,8/8/2018,35,8/31/2018,24.0,Nextera XT,DNA Seq
1854,3413,8/8/2018,24,8/31/2018,24.0,Ready Made Fragment Library,Sequencing only
1855,3414,8/8/2018,14,8/31/2018,24.0,Ready Made Fragment Library,Sequencing only
1856,3415,8/8/2018,40,9/9/2018,33.0,Ready Made Library,Others
1857,3416,8/7/2018,31,10/11/2018,66.0,Nextera XT,DNA Seq
1858,3417,8/8/2018,49,8/30/2018,23.0,TruSeq RNA stranded,RNA Seq
1859,3419,8/8/2018,55,9/9/2018,33.0,Ready Made Library,Others
1860,3421,8/9/2018,97,8/21/2018,13.0,TruSeq DNA,DNA Seq
1861,3422,8/8/2018,5,10/7/2018,61.0,Ready Made Library-Homemade kit,Sequencing only
1862,3423,7/24/2018,4,9/27/2018,66.0,Ready Made Fragment Library,Sequencing only
1863,3424,8/13/2018,12,9/18/2018,37.0,,Others
1864,3425,8/14/2018,16,8/31/2018,18.0,Ready Made Fragment Library,Sequencing only
1865,3426,7/26/2018,17,9/26/2018,63.0,,Others
1866,3427,8/14/2018,6,9/3/2018,21.0,TruSeq DNA Nano,DNA Seq
1867,3429,8/10/2018,50,9/18/2018,40.0,TruSeq RNA stranded,RNA Seq
1868,3430,11/14/2016,19,9/18/2018,673.9583332999999,TruSeq RNA stranded,RNA Seq
1869,3431,8/13/2018,16,8/27/2018,15.0,Lexogen Small RNA Kit,Others
1870,3432,8/13/2018,20,8/27/2018,15.0,Lexogen Small RNA Kit,Others
1871,3433,8/16/2018,1,8/20/2018,5.0,10X Genomics Single Cell,Others
1872,3435,8/17/2018,17,10/7/2018,52.0,SmartSeq2-Picelli,Single cell RNA Seq
1873,3436,8/21/2018,4,10/12/2018,53.0,,Others
1874,3437,8/22/2018,5,2/22/2019,185.04166669999998,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1875,3438,8/22/2018,2,10/24/2018,64.0,TruSeq DNA Nano,DNA Seq
1876,3439,8/21/2018,6,9/8/2018,19.0,Ready Made library,Others
1877,3440,8/23/2018,13,9/28/2018,37.0,TruSeq RNA stranded,RNA Seq
1878,3442,8/23/2018,2,9/8/2018,17.0,Ready-made library ddRAD,Sequencing only
1879,3443,8/20/2018,24,8/31/2018,12.0,Ready Made library,Others
1880,3444,8/24/2018,1,10/18/2018,56.0,Smart-seq2 Nextera XT single cell,Others
1881,3445,8/24/2018,1,10/18/2018,56.0,Smart-seq2 Nextera XT single cell,Others
1882,3448,8/27/2018,21,10/16/2018,51.0,SmartSeq2-Picelli,Single cell RNA Seq
1883,3450,8/23/2018,8,9/11/2018,20.0,RiboSeq,Others
1884,3451,8/27/2018,72,8/31/2018,5.0,Ready Made library,Others
1885,3452,8/27/2018,21,9/24/2018,29.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1886,3453,8/28/2018,4,8/30/2018,3.0,NEB Next Ultra DNA,DNA Seq
1887,3454,8/28/2018,1,9/3/2018,7.0,HiC,Others
1888,3455,8/29/2018,5,9/18/2018,21.0,User made NEB ChIP-seq,Unknown
1889,3456,5/7/2018,56,10/8/2018,155.0,,Others
1890,3457,8/28/2018,2,9/20/2018,24.0,10X Genomics Single Cell,Others
1891,3458,8/30/2018,42,10/3/2018,35.0,NEB Next DNA,DNA Seq
1892,3459,8/31/2018,1,10/7/2018,38.0,Smart-seq2 Nextera XT single cell,Others
1893,3460,8/31/2018,1,10/7/2018,38.0,Smart-seq2 Nextera XT single cell,Others
1894,3461,8/29/2018,10,10/7/2018,40.0,ChIP Library Prep,Others
1895,3463,12/11/2017,14,10/7/2018,300.9583333,ChIP Library Prep,Others
1896,3464,8/9/2018,7,9/18/2018,41.0,,Others
1897,3469,9/3/2018,2,9/15/2018,13.0,10X Genomics Single Cell,Others
1898,3472,8/31/2018,10,9/26/2018,27.0,TruSeq RNA stranded,RNA Seq
1899,3473,9/3/2018,15,9/15/2018,13.0,10X Genomics Single Cell,Others
1900,3474,7/25/2018,2,10/7/2018,75.0,TruSeq DNA PCR-Free LT Kit,DNA Seq
1901,3476,7/12/2018,16,9/5/2018,56.0,Ready Made library,Others
1902,3477,9/5/2018,24,9/5/2018,1.0,Lexogen QuantSeq 3\ mRNA-Seq,Others
1903,3478,9/4/2018,9,9/24/2018,21.0,Ready Made Libraries,Others
1904,3479,9/5/2018,112,9/18/2018,14.0,Nextera XT,DNA Seq
1905,3480,9/4/2018,24,9/14/2018,11.0,Ready Made library,Others
1906,3481,9/6/2018,21,9/8/2018,3.0,Nextera XT,DNA Seq
1907,3482,9/6/2018,6,9/24/2018,19.0,Ready Made library,Others
1908,3483,9/6/2018,549,11/26/2018,82.04166667,Ready Made Library,Others
1909,3484,9/4/2018,19,10/8/2018,35.0,,Others
1910,3485,9/10/2018,14,9/18/2018,9.0,User made NEB ChIP-seq,Unknown
1911,3486,9/10/2018,2,10/11/2018,32.0,10X Genomics Single Cell,Others
1912,3491,9/10/2018,19,9/26/2018,17.0,TruSeq RNA stranded,RNA Seq
1913,3492,9/11/2018,1,9/18/2018,8.0,Smart-seq2 Nextera XT single cell,Others
1914,3497,9/11/2018,8,9/12/2018,2.0,NEB Next Ultra DNA,DNA Seq
1915,3499,9/11/2018,17,10/16/2018,36.0,SmartSeq2-Picelli,Single cell RNA Seq
1916,3500,9/12/2018,2,10/7/2018,26.0,Ready-made library ddRAD,Sequencing only
1917,3502,9/10/2018,9,9/18/2018,9.0,TruSeq DNA,DNA Seq
1918,3504,9/12/2018,13,9/16/2018,5.0,10X Genomics Single Cell,Others
1919,3505,8/27/2018,20,9/24/2018,29.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1920,3506,9/12/2018,21,9/15/2018,4.0,Nextera XT,DNA Seq
1921,3507,7/18/2018,14,10/12/2018,87.0,TruSeq DNA Nano,DNA Seq
1922,3508,9/12/2018,37,9/28/2018,17.0,TruSeq RNA stranded,RNA Seq
1923,3509,9/12/2018,13,10/8/2018,27.0,TruSeq RNA stranded,RNA Seq
1924,3510,9/12/2018,4,9/24/2018,13.0,Ready Made library,Others
1925,3511,8/28/2018,24,10/7/2018,41.0,Ready Made Library,Others
1926,3512,5/7/2018,57,10/8/2018,155.0,SmartSeq2-Picelli,Single cell RNA Seq
1927,3514,9/18/2018,24,9/18/2018,1.0,Lexogen Small RNA Kit,Others
1928,3516,9/18/2018,2,10/3/2018,16.0,10X Genomics Single Cell,Others
1929,3517,9/19/2018,13,11/6/2018,49.04166667,,Others
1930,3518,9/20/2018,13,10/8/2018,19.0,SmartSeq2-Picelli,Single cell RNA Seq
1931,3519,9/14/2018,24,10/3/2018,20.0,Ready Made library,Others
1932,3520,9/20/2018,19,9/22/2018,3.0,None,Unknown
1933,3522,9/20/2018,25,10/7/2018,18.0,SeqWell,Others
1934,3523,9/12/2018,13,10/8/2018,27.0,TruSeq RNA stranded,RNA Seq
1935,3524,9/12/2018,37,9/28/2018,17.0,TruSeq RNA stranded,RNA Seq
1936,3525,9/19/2018,3,9/24/2018,6.0,Ready Made library,Others
1937,3526,8/27/2018,21,10/16/2018,51.0,SmartSeq2-Picelli,Single cell RNA Seq
1938,3528,9/24/2018,24,9/24/2018,1.0,TruSeq Small RNA,Others
1939,3530,9/17/2018,21,11/26/2018,71.04166667,TruSeq RNA stranded,RNA Seq
1940,3531,9/24/2018,12,10/7/2018,14.0,ChIP Library Prep,Others
1941,3532,9/24/2018,6,10/18/2018,25.0,ChIP Library Prep,Others
1942,3533,9/24/2018,1,10/7/2018,14.0,Ready Made library,Others
1943,3534,9/25/2018,34,9/26/2018,2.0,None,Unknown
1944,3536,9/21/2018,4,10/18/2018,28.0,RiboSeq,Others
1945,3537,9/26/2018,9,10/26/2018,31.0,Nextera XT,DNA Seq
1946,3538,9/18/2018,4,11/15/2018,59.04166667,TruSeq DNA Nano,DNA Seq
1947,3540,8/31/2018,1,9/27/2018,28.0,Ready Made Library,Others
1948,3542,9/11/2018,17,10/16/2018,36.0,SmartSeq2-Picelli,Single cell RNA Seq
1949,3543,8/7/2018,31,10/11/2018,66.0,Nextera XT,DNA Seq
1950,3544,9/27/2018,15,11/15/2018,50.04166667,User made NEB ChIP-seq,Unknown
1951,3545,9/27/2018,9,10/16/2018,20.0,,Others
1952,3546,9/28/2018,20,9/30/2018,3.0,None,Unknown
1953,3550,10/1/2018,20,10/2/2018,2.0,None,Unknown
1954,3552,9/27/2018,2,10/11/2018,15.0,TruSeq Small RNA,Others
1955,3553,9/28/2018,10,10/26/2018,29.0,,Others
1956,3554,8/22/2018,3,10/22/2018,62.0,,Others
1957,3555,10/1/2018,1,11/13/2018,44.04166667,Smart-seq2 Nextera XT single cell,Others
1958,3556,9/28/2018,2,10/12/2018,15.0,,Others
1959,3557,10/1/2018,24,10/8/2018,8.0,Ready Made library,Others
1960,3558,10/2/2018,12,10/5/2018,4.0,Lexogen_mRNA_stranded,RNA Seq
1961,3559,10/2/2018,10,11/8/2018,38.04166667,SmartSeq2-Picelli,Single cell RNA Seq
1962,3560,10/3/2018,1,10/11/2018,9.0,10X Genomics Single Cell,Others
1963,3561,8/17/2018,16,10/7/2018,52.0,SmartSeq2-Picelli,Single cell RNA Seq
1964,3562,8/17/2018,16,10/4/2018,49.0,,Others
1965,3565,9/27/2018,18,10/5/2018,9.0,Lexogen_mRNA_stranded,RNA Seq
1966,3567,10/4/2018,7,10/26/2018,23.0,TruSeq RNA stranded,RNA Seq
1967,3568,10/4/2018,11,10/7/2018,4.0,NEB Next Ultra DNA,DNA Seq
1968,3569,10/4/2018,1,10/18/2018,15.0,RiboSeq,Others
1969,3570,10/5/2018,18,2/18/2019,137.04166669999998,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1970,3574,10/5/2018,20,10/13/2018,9.0,None,Unknown
