id,start_date,num_samples,end_date,days_to_complete,library_type
4263,4/18/2019,30,6/10/2019,54,
4265,6/3/2019,1,6/9/2019,7,Ready Made library
4266,11/25/2018,10,8/3/2019,251.9583333,TruSeq DNA Nano
4267,5/31/2019,24,7/14/2019,45,TruSeq DNA Nano
4268,6/3/2019,28,10/17/2019,137,
4269,5/24/2019,7,6/10/2019,18,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4270,6/5/2019,1,6/6/2019,2,None
4271,6/3/2019,1,6/9/2019,7,Ready Made library
4272,5/7/2019,12,6/7/2019,32,Ready Made library
4278,5/31/2019,63,8/12/2019,74,
4279,5/24/2019,7,6/27/2019,35,
4281,5/27/2019,21,8/9/2019,75,
4282,5/27/2019,20,8/9/2019,75,Ready Made Library-Homemade kit
4283,6/4/2019,13,8/3/2019,61,TruSeq DNA Nano
4287,5/15/2019,12,8/3/2019,81,TruSeq RNA stranded
4288,5/15/2019,22,7/12/2019,59,TruSeq DNA
4289,6/7/2019,3,7/2/2019,26,Agilent Sure Select Human All Exon v6+UTR
4290,6/7/2019,5,6/8/2019,2,
4294,6/11/2019,2,6/15/2019,5,10X Genomics Single Cell
4297,6/12/2019,1,6/13/2019,2,None
4298,4/16/2019,2,8/9/2019,116,TruSeq DNA Nano
4299,6/11/2019,13,7/18/2019,38,ChIP Library Prep
4301,6/12/2019,233,6/27/2019,16,NEB Next Ultra DNA
4303,6/7/2019,50,6/15/2019,9,Ready Made Library-Homemade kit
4304,5/21/2019,12,6/27/2019,38,TruSeq RNA stranded
4305,4/18/2019,30,6/27/2019,71,TruSeq RNA stranded
4306,6/13/2019,1,6/15/2019,3,10X Genomics Single Cell
4311,6/14/2019,2,7/8/2019,25,Ready Made library
4315,6/14/2019,48,6/22/2019,9,10X Genomics Single Cell
4316,6/14/2019,48,6/26/2019,13,10X Genomics Single Cell
4317,6/18/2019,19,6/25/2019,8,10X Genomics Single Cell
4318,6/18/2019,19,7/2/2019,15,10X Genomics
4319,6/18/2019,14,7/3/2019,16,ChIP Library Prep
4320,6/19/2019,1,7/22/2019,34,Smart-seq2 Nextera XT single cell
4322,6/19/2019,1,7/22/2019,34,Smart-seq2 Nextera XT single cell
4324,6/21/2019,81,7/4/2019,14,Nimblegen SeqCap Library user made
4325,6/21/2019,6,7/19/2019,29,
4327,5/20/2019,7,7/5/2019,47,SmartSeq2-Picelli
4328,5/27/2019,21,7/16/2019,51,SmartSeq2-Picelli
4329,5/23/2019,22,8/3/2019,73,SmartSeq2-Picelli
4330,6/23/2019,16,8/10/2019,49,TruSeq RNA stranded
4331,6/7/2019,37,8/22/2019,77,Ready made single-strand aDNA
4332,6/25/2019,33,6/26/2019,2,None
4333,6/13/2019,13,8/10/2019,59,TruSeq RNA stranded
4335,4/11/2019,7,8/13/2019,125,TruSeq RNA stranded
4336,3/14/2019,15,7/31/2019,139.9583333,TruSeq RNA stranded
4337,6/24/2019,21,8/15/2019,53,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4338,5/24/2019,15,7/31/2019,69,
4339,6/25/2019,24,8/16/2019,53,
4350,12/11/2018,5,8/8/2019,240.9583333,TruSeq RNA stranded
4351,12/11/2018,4,8/8/2019,240.9583333,
4352,6/27/2019,27,9/24/2019,90,Nextflex small RNA v3
4353,6/21/2019,35,7/4/2019,14,None
4354,6/6/2019,12,7/31/2019,56,
4355,6/4/2019,15,8/3/2019,61,TruSeq RNA stranded
4356,5/31/2019,62,7/26/2019,57,Nextera XT
4357,6/21/2019,24,7/15/2019,25,Ready Made library
4358,2/27/2019,13,7/8/2019,131.9583333,TruSeq RNA stranded
4359,4/8/2019,13,7/8/2019,92,TruSeq RNA stranded
4360,6/17/2019,15,8/10/2019,55,TruSeq RNA stranded
4361,5/23/2019,22,8/3/2019,73,SmartSeq2-Picelli
4363,7/5/2019,48,7/19/2019,15,Ready Made Libraries
4365,7/5/2019,6,7/22/2019,18,TruSeq RNA stranded
4366,7/5/2019,59,7/11/2019,7,None
4368,7/5/2019,16,7/15/2019,11,Ready Made library
4369,5/24/2019,8,7/19/2019,57,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4370,7/8/2019,24,7/15/2019,8,Ready Made library
4371,7/1/2019,12,7/18/2019,18,Ready-made smallRNA libraries
4372,7/8/2019,14,8/15/2019,39,
4373,7/9/2019,2,7/18/2019,10,10X Genomics Single Cell
4374,5/21/2019,6,9/9/2019,112,TruSeq RNA stranded
4375,7/3/2019,28,7/18/2019,16,Ready-made smallRNA libraries
4376,4/16/2019,84,7/30/2019,106,
4377,6/17/2019,3,7/18/2019,32,Ready Made library
4378,7/8/2019,11,8/26/2019,50,
4380,7/9/2019,3,7/18/2019,10,10X Genomics Single Cell
4381,7/9/2019,2,7/18/2019,10,10X Genomics Single Cell
4382,5/29/2019,74,7/11/2019,44,None
4383,7/8/2019,1,7/29/2019,22,Ready-made smallRNA libraries
4384,7/8/2019,9,7/26/2019,19,Ready Made Library
4385,7/10/2019,21,9/11/2019,64,TruSeq Small RNA
4386,7/10/2019,24,7/20/2019,11,Ready Made Library-Homemade kit
4387,7/10/2019,10,8/23/2019,45,Ready made single-strand aDNA
4388,7/7/2019,1,7/18/2019,12,None
4391,7/10/2019,1,7/29/2019,20,Ready Made Library-Homemade kit
4395,7/11/2019,25,7/24/2019,14,Ready Made Library-Homemade kit
4396,7/11/2019,28,7/16/2019,6,Ready Made Library-Homemade kit
4397,7/8/2019,2,9/2/2019,57,TruSeq DNA Nano
4399,7/10/2019,141,8/4/2019,26,
4400,7/10/2019,86,7/25/2019,16,10X Genomics Single Cell
4402,6/4/2019,16,8/3/2019,61,
4408,7/12/2019,1,9/7/2019,58,Smart-seq2 Nextera XT single cell
4409,7/12/2019,1,9/7/2019,58,Smart-seq2 Nextera XT single cell
4410,7/10/2019,19,9/3/2019,56,TruSeq DNA
4413,3/5/2019,1,7/22/2019,139.9583333,Smart-seq2 Nextera XT single cell
4414,7/15/2019,8,7/26/2019,12,SmartSeq2-Picelli
4415,7/15/2019,55,7/21/2019,7,SmartSeq2-Picelli
4416,7/5/2019,6,8/30/2019,57,TruSeq DNA PCR-Free HT Kit
4417,6/4/2019,13,8/3/2019,61,TruSeq DNA Nano
4420,6/28/2019,25,9/8/2019,73,NEB Next DNA
4421,5/31/2019,62,7/26/2019,57,
4422,5/23/2019,21,8/3/2019,73,SmartSeq2-Picelli
4423,7/9/2019,7,8/15/2019,38,TruSeq RNA stranded
4424,7/16/2019,13,7/19/2019,4,10X Genomics Single Cell
4425,7/12/2019,3,8/17/2019,37,NEB Next Ultra DNA
4429,7/15/2019,3,8/8/2019,25,TruSeq RNA stranded
4430,7/1/2019,19,9/3/2019,65,Ready Made library
4431,7/16/2019,11,9/3/2019,50,TruSeq DNA Nano
4432,7/9/2019,25,8/15/2019,38,TruSeq RNA stranded
4434,7/18/2019,1,8/4/2019,18,Smart-seq2 Nextera XT single cell
4435,7/17/2019,31,9/9/2019,55,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4436,5/21/2019,21,8/13/2019,85,Nextera XT
4437,7/16/2019,21,8/10/2019,26,Nextera XT
4438,7/15/2019,1,7/26/2019,12,Ready Made library
4439,7/18/2019,10,7/31/2019,14,Ready-made TruSeq DNA Nano
4440,7/19/2019,3,8/1/2019,14,Ready Made Library-Homemade kit
4441,7/19/2019,13,7/24/2019,6,SMART ChIP-Seq Kit_Takara
4442,7/17/2019,1,8/4/2019,19,Smart-seq2 Nextera XT single cell
4444,7/22/2019,16,7/30/2019,9,User made NEB ChIP-seq
4446,7/17/2019,28,8/21/2019,36,Ready-made smallRNA libraries
4447,7/22/2019,9,8/10/2019,20,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4448,4/10/2019,31,9/9/2019,153,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4449,7/23/2019,194,7/30/2019,8,TruSeq DNA Nano
4450,7/9/2019,28,10/11/2019,95,
4451,6/19/2019,21,8/15/2019,58,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4452,7/16/2019,9,8/17/2019,33,TruSeq RNA stranded
4458,7/24/2019,15,10/4/2019,73,
4461,7/26/2019,4,7/27/2019,2,10X Genomics Single Cell
4462,7/26/2019,13,8/15/2019,21,TruSeq RNA stranded
4463,7/26/2019,1,7/30/2019,5,10X Genomics Single Cell
4465,7/19/2019,21,10/11/2019,85,TruSeq DNA Nano
4466,7/24/2019,13,8/8/2019,16,Ready Made Fragment Library
4467,7/26/2019,2,9/7/2019,44,Smart-seq2 Nextera XT single cell
4468,7/26/2019,2,9/7/2019,44,Smart-seq2 Nextera XT single cell
4469,7/9/2019,25,8/15/2019,38,
4470,5/31/2019,62,8/12/2019,74,Nextera XT
4482,7/24/2019,19,10/7/2019,76,
4483,7/19/2019,49,9/20/2019,64,TruSeq RNA stranded
4484,7/30/2019,1,9/7/2019,40,CLIP
4486,7/31/2019,8,8/10/2019,11,User made NEB ChIP-seq
4487,7/31/2019,2,8/21/2019,22,Ready Made library
4489,8/5/2019,2,8/7/2019,3,Nextera XT
4490,8/5/2019,10,8/7/2019,3,NEB Next Ultra DNA
4491,8/5/2019,63,8/7/2019,3,Ready Made library
4492,7/31/2019,2,8/16/2019,17,10X Genomics Single Cell
4496,8/7/2019,24,8/13/2019,7,SmartSeq2-Picelli
4497,8/8/2019,37,9/19/2019,43,Nextera XT
4499,8/9/2019,2,8/16/2019,8,Tn-seq
4501,8/9/2019,7,9/9/2019,32,TruSeq RNA stranded
4502,8/8/2019,2,9/5/2019,29,
4505,8/6/2019,15,8/14/2019,9,10X Genomics Single Cell
4506,8/13/2019,3,8/16/2019,4,10X Genomics Single Cell
4507,7/22/2019,30,9/9/2019,50,TruSeq RNA stranded
4508,7/19/2019,48,9/5/2019,49,
4509,8/13/2019,1,8/22/2019,10,10X Genomics Single Cell
4510,8/14/2019,1,8/17/2019,4,Ready-made SplitSeq
4511,8/14/2019,13,9/9/2019,27,SmartSeq2-Picelli
4521,8/8/2019,4,9/27/2019,51,ATAC
4526,8/13/2019,7,8/29/2019,17,TruSeq DNA Nano
4529,8/13/2019,23,8/20/2019,8,10X Genomics Single Cell
4530,8/13/2019,2,9/6/2019,25,10X Genomics
4531,7/19/2019,21,10/11/2019,85,
4532,8/15/2019,71,10/15/2019,62,
4536,7/26/2019,10,10/7/2019,74,TruSeq RNA stranded
4541,8/14/2019,73,10/11/2019,59,
4542,8/8/2019,15,9/17/2019,41,Agilent Sure Select Mouse All Exon
4543,8/16/2019,4,9/27/2019,43,ATAC
4546,8/16/2019,1,9/14/2019,30,10X Genomics Single Cell
4548,8/19/2019,2,8/24/2019,6,Ready Made Library-Homemade kit
4549,8/20/2019,13,10/17/2019,59,TruSeq RNA stranded
4550,8/20/2019,1,9/24/2019,36,Smart-seq2 Nextera XT single cell
4551,8/20/2019,1,9/24/2019,36,Smart-seq2 Nextera XT single cell
4552,7/17/2019,28,8/21/2019,36,Ready-made smallRNA libraries
4553,8/19/2019,16,9/3/2019,16,NEB Next Ultra DNA
4557,8/20/2019,12,8/27/2019,8,10X Genomics Single Cell
4567,8/20/2019,12,10/17/2019,59,TruSeq RNA stranded
4569,8/21/2019,4,9/27/2019,38,ATAC
4570,8/5/2019,22,10/1/2019,58,TruSeq RNA stranded
4572,8/22/2019,2,9/18/2019,28,NEB Next Ultra DNA
4573,8/21/2019,2,9/24/2019,35,Ready Made library
4574,8/26/2019,1,8/27/2019,2,10X Genomics Single Cell
4575,7/26/2019,10,10/7/2019,74,TruSeq RNA stranded
4577,8/26/2019,56,10/21/2019,57,TruSeq DNA Nano
4578,8/26/2019,19,10/17/2019,53,TruSeq RNA stranded
4579,8/26/2019,6,10/4/2019,40,NEB Next Ultra DNA
4580,8/27/2019,14,10/4/2019,39,NEB Next Ultra DNA
4581,8/28/2019,8,8/29/2019,2,Lexogen_mRNA_stranded
4582,8/28/2019,8,9/11/2019,15,Ready Made Library
4583,8/9/2019,97,9/16/2019,39,Ready Made library
4586,8/29/2019,97,9/16/2019,19,Ready Made library
4587,8/30/2019,2,9/24/2019,26,
4588,8/21/2019,1,9/27/2019,38,Single cell 5 Prime CAGE
4589,9/1/2019,2,10/2/2019,32,10X Genomics Single Cell
4596,9/3/2019,13,9/6/2019,4,10X Genomics Single Cell
4597,8/28/2019,19,9/9/2019,13,
4599,9/5/2019,14,9/27/2019,23,Ready Made Fragment Library
4600,6/23/2019,15,10/11/2019,111,TruSeq RNA stranded
4601,9/4/2019,22,9/11/2019,8,TruSeq RNA stranded
4607,9/5/2019,64,9/14/2019,10,Ready Made Library-Homemade kit
4608,9/4/2019,194,9/13/2019,10,Ready Made library
4609,9/4/2019,21,9/19/2019,16,Ready Made Library-Homemade kit
4611,9/6/2019,5,9/14/2019,9,10X Genomics Single Cell
4613,8/14/2019,72,10/11/2019,59,TruSeq RNA stranded
4614,8/8/2019,37,9/19/2019,43,Nextera XT
4616,9/9/2019,50,9/14/2019,6,10X Genomics Single Cell
4618,6/28/2019,13,10/7/2019,102,TruSeq RNA stranded
4619,9/11/2019,98,9/18/2019,8,Ready Made Library-Homemade kit
4621,9/12/2019,3,10/10/2019,29,10X Genomics Single Cell
4622,9/5/2019,33,9/17/2019,13,Ready Made Library
4625,9/13/2019,9,10/10/2019,28,TruSeq RNA stranded
4627,9/13/2019,13,10/18/2019,36,SmartSeq2-Picelli
4634,9/16/2019,25,9/18/2019,3,Ready Made Library-Homemade kit
4636,7/30/2019,25,10/11/2019,74,
4637,8/27/2019,14,10/4/2019,39,NEB Next Ultra DNA
4639,9/12/2019,13,10/18/2019,37,SmartSeq2-Picelli
4641,9/19/2019,8,10/11/2019,23,TruSeq RNA stranded
4643,9/18/2019,42,9/27/2019,10,None
4646,9/19/2019,9,9/24/2019,6,Lexogen_mRNA_stranded
4650,9/12/2019,48,9/25/2019,14,Ready-made Nextera XT
4652,4/10/2019,31,10/11/2019,185,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4653,7/17/2019,31,10/11/2019,87,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4654,9/23/2019,11,10/18/2019,26,
4660,9/27/2019,13,10/18/2019,22,SmartSeq2-Picelli
4670,9/21/2019,3,10/10/2019,20,10X Genomics Single Cell
4671,9/27/2019,2,10/10/2019,14,10X Genomics Single Cell
4672,9/25/2019,2,10/18/2019,24,Nextera XT
4675,9/27/2019,8,10/18/2019,22,
4676,9/27/2019,5,10/21/2019,25,
4678,9/27/2019,9,10/10/2019,14,Ready Made library
4680,9/24/2019,34,10/19/2019,26,
4682,10/2/2019,14,10/18/2019,17,10X Genomics Single Cell
4684,9/30/2019,1,10/5/2019,6,Ready Made Library-Homemade kit
4686,10/4/2019,1,10/17/2019,14,TruSeq RNA stranded
4687,10/7/2019,39,10/17/2019,11,None
4688,10/7/2019,31,10/22/2019,16,None
4689,10/7/2019,25,10/18/2019,12,None
4690,10/7/2019,17,10/16/2019,10,
4691,10/3/2019,8,10/16/2019,14,Ready Made Library-Homemade kit
4692,10/3/2019,108,10/16/2019,14,Ready Made library
4695,10/8/2019,1,10/18/2019,11,SmartSeq2-Picelli
4696,10/9/2019,4,10/15/2019,7,10X Genomics Single Cell
4701,10/2/2019,193,10/17/2019,16,Ready Made Library-Homemade kit
4708,7/16/2019,21,10/18/2019,95,Nextera XT
4714,10/14/2019,1,10/15/2019,2,None
4715,10/14/2019,1,10/15/2019,2,None
4716,8/20/2019,1,10/22/2019,64,Smart-seq2 Nextera XT single cell
4721,10/15/2019,12,10/22/2019,8,Ready Made Library
4722,9/24/2019,34,10/19/2019,26,Ready Made Library-Homemade kit
4723,10/16/2019,16,10/21/2019,6,User made NEB ChIP-seq
